,tokens,tone,word,word1
7753,같은 앓는 다행 생각 하는데 하면 하구 생길 아니 조용히 있는 무어,-2,"['같', '은', '앓', '는', '다행', '생각', '하', '는', '데', '하', '면', '하', '구', '생길', '아니', '조용히', '있', '는', '무어']","[30, 8, 3076, 2, 51, 49, 1, 2, 148, 1, 20, 1, 94, 3077, 53, 3078, 4, 2, 3079]"
7754,침수 피해 침수 피해 강원도 강원도 침수 피해 서울 그런줄 알어 군위,-2,"['침수', '피해', '침수', '피해', '강원도', '강원도', '침수', '피해', '서울', '그런', '줄', '알', '어', '군위']","[6, 17, 6, 17, 132, 132, 6, 17, 22, 594, 715, 184, 11, 910]"
7755,무슨 이제 미세먼지 저만 먹읗게 노래 불러주세요,0,"['무슨', '이제', '미세먼지', '저', '만', '먹', '읗게', '노래', '불러', '주', '세요']","[383, 131, 36, 775, 138, 285, 1635, 497, 458, 19, 43]"
7756,하미 존나 기여 우어 휴닝 카이 미세먼지 외치는 와중 최수빈 귀마개 촉감,-3,"['하미', '존나', '기여', '우어', '휴', '닝', '카이', '미세먼지', '외치', '는', '와중', '최', '수빈', '귀마개', '촉감']","[85, 78, 86, 87, 72, 73, 79, 36, 88, 2, 68, 89, 81, 90, 91]"
7757,서울 되련 뭣같 이돈 뭣같 지옥런 새끼 뭣같 산불 보러 간다 했으면서 멀쩡한 컨트롤 타워 버리고 침수 궁댕 뭉개 있던 새끼 뭣같음,-3,"['서울', '되', '련', '뭣', '같', '이', '돈', '뭣', '같', '지옥', '런', '새끼', '뭣', '같', '산불', '보', '러', '간다', '했', '으면서', '멀쩡', '한', '컨트롤', '타워', '버리', '고', '침수', '궁', '댕', '뭉개', '있', '던', '새끼', '뭣', '같', '음']","[22, 9, 854, 247, 30, 24, 609, 247, 30, 930, 282, 186, 247, 30, 23, 31, 290, 449, 7, 198, 363, 25, 736, 855, 679, 3, 6, 948, 949, 856, 4, 16, 186, 247, 30, 41]"
7758,물난리 새끼 슬슬 이재명 이었으면 어쩌 하면서 드릉대 같은데 이재명 호로 새끼 쿠팡 화재 떡볶이 먹던 없고 추석 코로나 아웃브레이크 시작 되고 다음 여름 폭우 있었는,-3,"['물난리', '새끼', '슬슬', '이재명', '이', '었', '으면', '어쩌', '하', '면서', '드릉', '대', '같', '은데', '이재명', '호로', '새끼', '쿠팡', '화재', '떡볶이', '먹', '던', '없', '고', '추석', '코로나', '아웃브레이크', '시작', '되', '고', '다음', '여름', '폭우', '있', '었', '는']","[60, 186, 1382, 77, 24, 12, 114, 1383, 1, 98, 1384, 109, 30, 141, 77, 1385, 186, 155, 69, 133, 285, 16, 15, 3, 1386, 320, 1387, 185, 9, 3, 44, 248, 5, 4, 12, 2]"
7759,영화 기생충 송강호 폭우 침수 다음 조여정 어제 와서 미세먼지 없구 하고 송강호 하는 장면 있거든요 그거 충격 받았는데 오늘 선선 해서 좋은데,-2,"['영화', '기생충', '송강호', '폭우', '침수', '다음', '조여정', '어제', '와서', '미세먼지', '없', '구', '하', '고', '송강호', '하', '는', '장면', '있', '거든요', '그거', '충격', '받', '았', '는데', '오늘', '선선', '해서', '좋', '은데']","[222, 223, 100, 5, 6, 44, 224, 92, 152, 36, 15, 94, 1, 3, 100, 1, 2, 126, 4, 191, 174, 180, 47, 33, 13, 35, 219, 62, 50, 141]"
7760,공기 빠지는 소리 뚜껑 요동칠 즉시 대피 맨홀 하수 분수 나올 구경 하지 도심 폭우 맨홀 흉기 됩니다 맨홀 뚜껑 솟구칠 징조 기억 하세요,-2,"['공기', '빠지', '는', '소리', '뚜껑', '요동칠', '즉시', '대피', '맨홀', '하수', '분수', '나올', '구경', '하', '지', '도심', '폭우', '맨홀', '흉기', '됩니다', '맨', '홀', '뚜껑', '솟구칠', '징조', '기억', '하', '세요']","[1007, 608, 2, 119, 177, 1220, 1110, 312, 200, 410, 1221, 924, 672, 1, 14, 1222, 5, 200, 1223, 790, 479, 508, 177, 1224, 1225, 116, 1, 43]"
7761,게임 가디언 테일즈 개발 스튜디오 사무실 이번 폭우 침수 피해 입어 내일 예정 되었던 업데이트 무기한 연기 되었다는 소식,-2,"['게임', '가디언', '테일즈', '개발', '스튜디오', '사무실', '이번', '폭우', '침수', '피해', '입', '어', '내일', '예정', '되', '었', '던', '업데이트', '무기', '한', '연기', '되', '었', '다는', '소식']","[826, 1330, 1331, 1332, 1333, 1334, 207, 5, 6, 17, 172, 11, 270, 238, 9, 12, 16, 1178, 1065, 25, 1219, 9, 12, 142, 416]"
7762,서울 페스 런쥔 폭우 버퍼링 댄브 하늘 떨어지는거 아냐 런프들 눈물,-2,"['서울', '페스', '런', '쥔', '폭우', '버퍼링', '댄', '브', '하늘', '떨어지', '는', '거', '아냐', '런', '프', '들', '눈물']","[22, 249, 282, 776, 5, 2028, 2029, 2030, 737, 1688, 2, 34, 1255, 282, 1321, 468, 1067]"
7763,영상 대통령 호우 대처 아쉬운 묻자 서해 공무원 피살 무대 처가 문제,-2,"['영상', '대통령', '호우', '대처', '아쉬운', '묻', '자', '서해', '공무원', '피살', '무대', '처', '가', '문제']","[467, 75, 59, 195, 838, 892, 215, 927, 369, 928, 325, 929, 29, 201]"
7764,이벤트 돌아오는 리다 나비 생일 맞이 하여 간단한 이벤트 고자 합니다 나누어서 보내 드리려고 합니다 물건 도착 하면 그날 하겠습니다 많은 참여,1,"['이벤트', '돌아오', '는', '리', '다', '나비', '생일', '맞이', '하', '여', '간단', '한', '이벤트', '고자', '합니다', '나누', '어서', '보내', '드리', '려고', '합니다', '물건', '도착', '하', '면', '그날', '하', '겠', '습니다', '많', '은', '참여']","[128, 975, 2, 629, 10, 1467, 305, 1125, 1, 357, 1681, 25, 128, 1426, 66, 1556, 113, 212, 234, 754, 66, 1093, 786, 1, 20, 643, 1, 58, 39, 71, 8, 54]"
7765,하미 존나 기여 우어 휴닝 카이 미세먼지 외치는 와중 최수빈 귀마개 촉감,-3,"['하미', '존나', '기여', '우어', '휴', '닝', '카이', '미세먼지', '외치', '는', '와중', '최', '수빈', '귀마개', '촉감']","[85, 78, 86, 87, 72, 73, 79, 36, 88, 2, 68, 89, 81, 90, 91]"
7766,이벤트 팔로잉 이벤트 크보 등팀 보이시나요 내뱉은 지키는 도리 게시 그리고 도리 팔로잉 해주시 참여 엘지 트윈스 참여 가능합니다,1,"['이벤트', '팔', '로', '잉', '이벤트', '크', '보', '등', '팀', '보이', '시', '나요', '내뱉', '은', '지키', '는', '도리', '게', '시', '그리고', '도리', '팔', '로', '잉', '해', '주', '시', '참여', '엘지', '트윈스', '참여', '가능', '합니다']","[128, 1004, 120, 552, 128, 490, 31, 2771, 4372, 354, 38, 208, 4373, 8, 4374, 2, 3706, 18, 38, 717, 3706, 1004, 120, 552, 26, 19, 38, 54, 4375, 4376, 54, 387, 66]"
7767,차량 빼고 험담 입니다 태풍 인해 한번 침수 폭우 피해 경험 목격 했어요 그리고 전자기기 침수 되었다면 최대한 있을 만큼 물기 털어내고 지퍼 가득 담아서 넣어 두세요,-2,"['차량', '빼', '고', '험담', '입니다', '태풍', '인해', '한', '번', '침수', '폭우', '피해', '경험', '목격', '했', '어요', '그리고', '전자', '기기', '침수', '되', '었', '다면', '최대한', '있', '을', '만큼', '물', '기', '털', '어', '내', '고', '지퍼', '가득', '담', '아서', '넣', '어', '두', '세요']","[302, 1189, 3, 2518, 127, 313, 1665, 25, 461, 6, 5, 17, 1634, 2256, 7, 82, 717, 2519, 2520, 6, 9, 12, 438, 723, 4, 55, 1317, 230, 63, 874, 11, 742, 3, 939, 748, 1576, 329, 542, 11, 1270, 43]"
7768,폭우 혼돈,-2,"['폭우', '혼돈']","[5, 267]"
7769,서울 되련 뭣같 이돈 뭣같 지옥런 새끼 뭣같 산불 보러 간다 했으면서 멀쩡한 컨트롤 타워 버리고 침수 궁댕 뭉개 있던 새끼 뭣같음,-3,"['서울', '되', '련', '뭣', '같', '이', '돈', '뭣', '같', '지옥', '런', '새끼', '뭣', '같', '산불', '보', '러', '간다', '했', '으면서', '멀쩡', '한', '컨트롤', '타워', '버리', '고', '침수', '궁', '댕', '뭉개', '있', '던', '새끼', '뭣', '같', '음']","[22, 9, 854, 247, 30, 24, 609, 247, 30, 930, 282, 186, 247, 30, 23, 31, 290, 449, 7, 198, 363, 25, 736, 855, 679, 3, 6, 948, 949, 856, 4, 16, 186, 247, 30, 41]"
7770,핫함 경보 폭염 넘어서는 뜨거운 열기 승리 하나 되는 피치스 뷰잉 파티 현장 피치스 피치스,0,"['핫', '함', '경보', '폭염', '넘', '어서', '는', '뜨거운', '열기', '승리', '하나', '되', '는', '피치스', '뷰', '잉', '파티', '현장', '피치스', '피치스']","[556, 296, 80, 27, 206, 113, 2, 575, 576, 577, 209, 9, 2, 196, 511, 552, 507, 107, 196, 196]"
7771,폭우 골목 쓰레기 수거 되었고 우편물 택배 왔고 지하철 역사 청소 되었다 익명 노동 새벽 전화 돌렸다는 통곡 반지하 노란 점퍼 입고 홍보 사진 찍었다 약자,-2,"['폭우', '골목', '쓰레기', '수거', '되', '었', '고', '우편물', '택배', '왔', '고', '지하철', '역사', '청소', '되', '었', '다', '익명', '노동', '새벽', '전화', '돌렸', '다는', '통곡', '반지하', '노란', '점퍼', '입', '고', '홍보', '사진', '찍', '었', '다', '약자']","[5, 469, 173, 527, 9, 12, 3, 528, 442, 264, 3, 135, 470, 273, 9, 12, 10, 465, 529, 275, 286, 291, 142, 530, 170, 287, 531, 172, 3, 432, 48, 99, 12, 10, 471]"
7772,하미 존나 기여 우어 휴닝 카이 미세먼지 외치는 와중 최수빈 귀마개 촉감,-3,"['하미', '존나', '기여', '우어', '휴', '닝', '카이', '미세먼지', '외치', '는', '와중', '최', '수빈', '귀마개', '촉감']","[85, 78, 86, 87, 72, 73, 79, 36, 88, 2, 68, 89, 81, 90, 91]"
7773,내일 모레 구건 발송 예정 입니다만 침수 지역 택배 수령 어렵거나 불안하신 말씀 주시 발송 미루겠습니다 다만 사는 지역 짱짱해 날씨 판별 어려워 받으시길 원하는 시기 말씀 주셔 야합니다,-2,"['내일', '모레', '구건', '발송', '예정', '입니다만', '침수', '지역', '택배', '수령', '어렵', '거나', '불안', '하', '신', '말씀', '주시', '발송', '미루', '겠', '습니다', '다만', '사', '는', '지역', '짱짱', '해', '날씨', '판별', '어려워', '받', '으시', '길', '원하', '는', '시기', '말씀', '주', '셔', '야', '합니다']","[270, 561, 1588, 697, 238, 1589, 6, 112, 442, 1590, 1039, 255, 1591, 1, 97, 203, 1450, 697, 1449, 58, 39, 1287, 188, 2, 112, 1592, 26, 159, 1593, 1594, 47, 520, 214, 1595, 2, 1123, 203, 19, 1528, 190, 66]"
7774,이벤트 현호색 작가 깊은 이벤트 열어주셔서 역시 동참 합니다 정식 사이트 봐주시는 독자 여러분 항상 감사 드립니다 더운 여름 시원하게 보내시라고 준비 했습니다 웹소설 불법 사이트,1,"['이벤트', '현호색', '작가', '깊', '은', '이벤트', '열', '어', '주', '셔서', '역시', '동참', '합니다', '정식', '사이트', '봐', '주', '시', '는', '독자', '여러분', '항상', '감사', '드립니다', '더운', '여름', '시원', '하', '게', '보내', '시', '라고', '준비', '했', '습니다', '웹', '소설', '불법', '사이트']","[128, 2430, 1015, 2431, 8, 128, 545, 11, 19, 852, 1464, 1823, 66, 1737, 1416, 968, 19, 38, 2, 2432, 156, 727, 96, 124, 2433, 248, 2299, 1, 18, 212, 38, 2055, 744, 7, 39, 2434, 2435, 2436, 1416]"
7775,박원순 시장 여름 내내 장마 호우 태풍 대비 했었고 피해 거의 없었죠 오세훈 시장 하면 서울 바로 잠깁니다 서울 잠기 있는데 오세훈 하고 있나요 행안부 장관 있나요,0,"['박원순', '시장', '여름', '내내', '장마', '호우', '태풍', '대비', '했었', '고', '피해', '거의', '없', '었', '죠', '오세훈', '시장', '하', '면', '서울', '바로', '잠깁니다', '서울', '잠기', '있', '는데', '오세훈', '하', '고', '있', '나요', '행안', '부', '장관', '있', '나요']","[1978, 352, 248, 1502, 306, 59, 313, 445, 1673, 3, 17, 293, 15, 12, 189, 582, 352, 1, 20, 22, 565, 1979, 22, 971, 4, 13, 582, 1, 3, 4, 208, 1748, 1749, 902, 4, 208]"
7776,모닝 비기 그쳐서 다행 해피 하루 되세요,0,"['모닝', '비기', '그쳐서', '다행', '해피', '하루', '되', '세요']","[3422, 3423, 2152, 51, 2945, 274, 9, 43]"
7777,서울 되련 뭣같 이돈 뭣같 지옥런 새끼 뭣같 산불 보러 간다 했으면서 멀쩡한 컨트롤 타워 버리고 침수 궁댕 뭉개 있던 새끼 뭣같음,-3,"['서울', '되', '련', '뭣', '같', '이', '돈', '뭣', '같', '지옥', '런', '새끼', '뭣', '같', '산불', '보', '러', '간다', '했', '으면서', '멀쩡', '한', '컨트롤', '타워', '버리', '고', '침수', '궁', '댕', '뭉개', '있', '던', '새끼', '뭣', '같', '음']","[22, 9, 854, 247, 30, 24, 609, 247, 30, 930, 282, 186, 247, 30, 23, 31, 290, 449, 7, 198, 363, 25, 736, 855, 679, 3, 6, 948, 949, 856, 4, 16, 186, 247, 30, 41]"
7778,여름 되면 쿠팡 물류 센터 결근 조퇴 속출 합니다 많은 계약 개조 이상 결근 조퇴 정도 노동자 사람인 지라 폭염 견딜 없으니 그날 일당 비롯 주휴수당 연차 날아가 수입,-1,"['여름', '되', '면', '쿠팡', '물류', '센터', '결근', '조퇴', '속출', '합니다', '많', '은', '계약', '개조', '이상', '결근', '조퇴', '정도', '노동자', '사람', '인', '지라', '폭염', '견딜', '없', '으니', '그날', '일당', '비롯', '주휴', '수당', '연차', '날아가', '수입']","[248, 9, 20, 155, 879, 571, 482, 483, 502, 66, 71, 8, 880, 881, 130, 482, 483, 125, 217, 42, 57, 882, 27, 883, 15, 614, 643, 884, 885, 886, 887, 888, 889, 890]"
7779,이천 화재 떡볶이 먹방 이재명 재난 대비 능력 인성 아예 없는 판명 되었다 소리 하지 이낙연,-1,"['이', '천', '화재', '떡볶이', '먹방', '이재명', '재난', '대비', '능력', '인성', '아예', '없', '는', '판명', '되', '었', '다', '소리', '하', '지', '이낙연']","[24, 684, 69, 133, 103, 77, 37, 445, 940, 1070, 804, 15, 2, 1271, 9, 12, 10, 119, 1, 14, 181]"
7780,폭우 혼돈,-2,"['폭우', '혼돈']","[5, 267]"
7781,산불 나면 간다 했지 가지 가겠단 소리 했다,-2,"['산불', '나', '면', '간다', '했', '지', '가', '지', '가', '겠', '단', '소리', '했', '다']","[23, 28, 20, 449, 7, 14, 29, 14, 29, 58, 584, 119, 7, 10]"
7782,금전 본거 어젯밤 폭우 관악구 세가족 침수 숨진 훈시 갔는데 동네 주민 항의 하자 죄송하다거나 위로 해주는 대신 있던 사람 보고 설명 주세요 하고 바로 돌리고 가는 모습,-2,"['금전', '본', '거', '어젯밤', '폭우', '관악', '구', '세', '가족', '침수', '숨진', '훈시', '갔', '는데', '동네', '주민', '항의', '하', '자', '죄송', '하', '다거나', '위', '로', '해', '주', '는', '대신', '있', '던', '사람', '보', '고', '설명', '주세요', '하', '고', '바로', '돌리', '고', '가', '는', '모습']","[865, 1141, 34, 1531, 5, 1799, 94, 1077, 411, 6, 1413, 1800, 308, 13, 322, 344, 1801, 1, 215, 878, 1, 1802, 663, 120, 26, 19, 2, 1493, 4, 16, 42, 31, 3, 1454, 1530, 1, 3, 565, 1532, 3, 29, 2, 385]"
7783,남부 지방 가뭄 폭염 시달리는데 퇴근길 피해 없도록 안전 안전 조심 즐퇴 하세요,0,"['남부', '지방', '가뭄', '폭염', '시달리', '는데', '퇴근길', '피해', '없', '도록', '안전', '안전', '조심', '즐', '퇴', '하', '세요']","[121, 76, 145, 27, 303, 13, 288, 17, 15, 259, 106, 106, 83, 364, 283, 1, 43]"
7784,자본주의 비건 놀라웠습니다 나눠 친구 압도 감사 비건,1,"['자본주의', '비', '건', '놀라웠', '습니다', '나눠', '친구', '압도', '감사', '비', '건']","[1631, 211, 650, 2117, 39, 1335, 722, 2118, 96, 211, 650]"
7785,이재명 도지사 소방 업무 하는 없다 해놓고 정작 경기도 화재 났을 황교익 마산 볶에 처묵처묵,-2,"['이재명', '도지사', '소방', '업무', '하', '는', '없', '다', '해', '놓', '고', '정작', '경기도', '화재', '났', '을', '황', '교익', '마산', '볶', '에', '처묵', '처묵']","[77, 233, 505, 1157, 1, 2, 15, 10, 26, 904, 3, 235, 421, 69, 187, 55, 386, 391, 559, 1328, 573, 758, 758]"
7786,특보 웃긴게 강남 삼성 샌다고 보도 하더니 이후 대기업 오피스 삼성 이름 뺀다 전화 온듯,0,"['특보', '웃긴', '게', '강남', '삼성', '샌', '다고', '보도', '하', '더니', '이후', '대', '기업', '오피스', '삼성', '이름', '뺀다', '전화', '온', '듯']","[311, 2780, 18, 358, 1732, 2781, 65, 1143, 1, 801, 450, 109, 1780, 2782, 1732, 1324, 2783, 286, 2784, 1150]"
7787,골프장 씨발 없애고 다시 나무 심어라 제발 잘데기 없는거 때문 산사태 일어나는데 새로 밀고 만들고 지랄 머릴 밀어 버릴라,-3,"['골프장', '씨발', '없애', '고', '다시', '나무', '심', '어라', '제발', '잘', '데기', '없', '는', '거', '때문', '산사태', '일어나', '는데', '새로', '밀', '고', '만들', '고', '지', '랄', '머릴', '밀', '어', '버릴라']","[493, 907, 504, 3, 294, 280, 690, 958, 847, 832, 959, 15, 2, 34, 271, 115, 652, 13, 598, 484, 3, 400, 3, 14, 960, 961, 484, 11, 962]"
7788,노원구 상계 인근 주민 여러분 산사태 경보 입니다 있지 마세요 산사태 경보 토양 함수 내려집니다 있는 최대한 도의 내렸습니다 나무 기울어져 있거나 비탈 갑자기 물이,0,"['노원구', '상계', '인근', '주민', '여러분', '산사태', '경보', '입니다', '있', '지', '마세요', '산사태', '경보', '토양', '함수', '내려', '집니다', '있', '는', '최대한', '도의', '내렸', '습니다', '나무', '기울어져', '있', '거나', '비탈', '갑자기', '물', '이']","[670, 671, 714, 344, 156, 115, 80, 127, 4, 14, 725, 115, 80, 1166, 1391, 595, 923, 4, 2, 723, 1392, 788, 39, 280, 1393, 4, 255, 1394, 569, 230, 24]"
7789,근처 싱크홀 발생 지하방 갑자기 물이 차오르기 시작 했고 옆집 살던 주민 필사 창문 뜯어서 구출 하려 했지만 물이 차서 수가 없었다고,-2,"['근처', '싱크홀', '발생', '지하', '방', '갑자기', '물', '이', '차오르', '기', '시작', '했', '고', '옆집', '살', '던', '주민', '필사', '창문', '뜯', '어서', '구출', '하', '려', '했', '지만', '물', '이', '차', '서', '수', '가', '없', '었', '다고']","[950, 774, 361, 766, 819, 569, 230, 24, 1144, 63, 185, 7, 3, 1145, 168, 16, 344, 967, 1146, 1147, 113, 1148, 1, 913, 7, 110, 230, 24, 231, 52, 199, 29, 15, 12, 65]"
7790,서울 폭설 내리고 난리 구경 없던 지방 살던 모습 마치 다른 나라 같았다 지금 수도권 물난리 남부 가뭄 시달리는 지역 아득히 멀게 느껴지겠구나 한다,-2,"['서울', '폭설', '내리', '고', '난리', '구경', '없', '던', '지방', '살', '던', '모습', '마치', '다른', '나라', '같', '았', '다', '지금', '수도', '권', '물난리', '남부', '가뭄', '시달리', '는', '지역', '아득히', '멀', '게', '느껴', '지', '겠', '구나', '한다']","[22, 800, 349, 3, 955, 672, 15, 16, 76, 168, 16, 385, 1606, 252, 213, 30, 33, 10, 105, 825, 415, 60, 121, 145, 303, 2, 112, 1745, 1746, 18, 901, 14, 58, 1090, 412]"
7791,휴닝 카이 생일 기념 드림 이벵 관부 추첨 레이서 카이 홀로그램 포카 스티커 보내 드립니다 카이 늦은 카이,0,"['휴', '닝', '카이', '생일', '기념', '드림', '이', '벵', '관부', '추첨', '레이서', '카이', '홀로그램', '포카', '스티커', '보내', '드립니다', '카', '이', '늦', '은', '카이']","[72, 73, 79, 305, 821, 1042, 24, 1237, 2802, 228, 2803, 79, 2804, 360, 2805, 212, 124, 896, 24, 407, 8, 79]"
7792,최근 폭우 피해 상황 파악 난항 겪고 있는 이유 여러 아파트 집값 떨어진다고 침수 피해 숨기 있다고,-2,"['최근', '폭우', '피해', '상황', '파악', '난항', '겪', '고', '있', '는', '이유', '여러', '아파트', '집값', '떨어진다고', '침수', '피해', '숨', '기', '있', '다고']","[431, 5, 17, 40, 547, 743, 417, 3, 4, 2, 262, 631, 216, 664, 665, 6, 17, 599, 63, 4, 65]"
7793,강원도 피해 궁금해서 강원 일보 들어가 봤다 영월 평창 급류 말려 익사 하는 사고 있었고 주택 농경지 침수 되고 골프장 유실 되는 피해,-2,"['강원도', '피해', '궁금', '해서', '강원', '일보', '들어가', '봤', '다', '영월', '평창', '급류', '말려', '익사', '하', '는', '사고', '있', '었', '고', '주택', '농경지', '침수', '되', '고', '골프장', '유실', '되', '는', '피해']","[132, 17, 869, 62, 225, 724, 477, 134, 10, 870, 745, 661, 871, 787, 1, 2, 403, 4, 12, 3, 440, 872, 6, 9, 3, 493, 873, 9, 2, 17]"
7794,첫사랑 엠카운트다운 공개방송 참여 명단 안내 첫사랑,0,"['첫', '사랑', '엠', '카운트', '다운', '공개', '방송', '참여', '명단', '안내', '첫사랑']","[2929, 592, 1396, 1397, 1398, 718, 509, 54, 1568, 662, 2930]"
7795,덕질 아닌 얘기 죄송한데 공익트 우리 동네 폭우 흙탕물 침수 도로 맨홀 뚜껑 열려서 바닥 사람 하나 헛디뎌 빨려 들어가고 블록 떨어진 시체 발견 있음 절대로 침수 돼서 바닥 안보,-2,"['덕', '질', '아닌', '얘기', '죄송', '한데', '공익', '트', '우리', '동네', '폭우', '흙탕물', '침수', '도로', '맨홀', '뚜껑', '열려서', '바닥', '사람', '하나', '헛디뎌', '빨려', '들어가', '고', '블록', '떨어진', '시체', '발견', '있', '음', '절대로', '침수', '돼서', '바닥', '안보']","[1243, 1116, 1371, 451, 878, 1815, 1816, 269, 84, 322, 5, 1817, 6, 136, 200, 177, 1818, 639, 42, 209, 1819, 1458, 477, 3, 1820, 1322, 1821, 516, 4, 41, 1822, 6, 843, 639, 1282]"
7796,폭우 피해 와중 박찬 잼있다 다음 뉴스,-1,"['폭우', '피해', '와중', '박찬', '잼', '있', '다', '다음', '뉴스']","[5, 17, 68, 2022, 1853, 4, 10, 44, 32]"
7797,하미 존나 기여 우어 휴닝 카이 미세먼지 외치는 와중 최수빈 귀마개 촉감,-3,"['하미', '존나', '기여', '우어', '휴', '닝', '카이', '미세먼지', '외치', '는', '와중', '최', '수빈', '귀마개', '촉감']","[85, 78, 86, 87, 72, 73, 79, 36, 88, 2, 68, 89, 81, 90, 91]"
7798,아까부터 계속 틀어눟 있는데 정부 실종 되었다 예전 화면 하단 자막 계속 특보 정부 발표 집계 같은 정보 떴었지 지금 아무 나옴 했던 하면서 반복 하고 있다,-2,"['아까', '부터', '계속', '틀', '어', '눟', '있', '는데', '정부', '실종', '되', '었', '다', '예전', '화면', '하단', '자막', '계속', '특보', '정부', '발표', '집계', '같', '은', '정보', '떴었', '지', '지금', '아무', '나옴', '했', '던', '하', '면서', '반복', '하', '고', '있', '다']","[1854, 1035, 276, 1625, 11, 2127, 4, 13, 144, 382, 9, 12, 10, 1377, 1639, 2128, 863, 276, 311, 144, 1000, 2129, 30, 8, 307, 2130, 14, 105, 685, 1855, 7, 16, 1, 98, 681, 1, 3, 4, 10]"
7799,하미 존나 기여 우어 휴닝 카이 미세먼지 외치는 와중 최수빈 귀마개 촉감,-3,"['하미', '존나', '기여', '우어', '휴', '닝', '카이', '미세먼지', '외치', '는', '와중', '최', '수빈', '귀마개', '촉감']","[85, 78, 86, 87, 72, 73, 79, 36, 88, 2, 68, 89, 81, 90, 91]"
7800,침수 시작 되는 봤으면서 그대로 퇴근 했다고,-2,"['침수', '시작', '되', '는', '봤', '으면서', '그대로', '퇴근', '했', '다고']","[6, 185, 9, 2, 134, 198, 732, 70, 7, 65]"
7801,침수 피해 침수 피해 강원도 강원도 침수 피해 서울 그런줄 알어 군위,-2,"['침수', '피해', '침수', '피해', '강원도', '강원도', '침수', '피해', '서울', '그런', '줄', '알', '어', '군위']","[6, 17, 6, 17, 132, 132, 6, 17, 22, 594, 715, 184, 11, 910]"
7802,피터 엘리 지내는 같아서 즐겁네요 많은 엘리 장난 기있는 피터 뭔가 맞는 해석 같구요 친하게 지내는 같아 다행 이건,1,"['피터', '엘리', '지내', '는', '같', '아서', '즐겁', '네요', '많', '은', '엘리', '장난', '기', '있', '는', '피터', '뭔가', '맞', '는', '해석', '같', '구요', '친하', '게', '지내', '는', '같', '아', '다행', '이건']","[3703, 3704, 1882, 2, 30, 329, 1514, 317, 71, 8, 3704, 682, 63, 4, 2, 3703, 2594, 437, 2, 4357, 30, 2053, 4358, 18, 1882, 2, 30, 74, 51, 749]"
7803,속보 서울 도봉구 종로구 산사태 주의보 발령,0,"['속보', '서울', '도봉구', '종로구', '산사태', '주의보', '발령']","[539, 22, 1796, 1491, 115, 243, 613]"
7804,역사 만드는게 아니라 복원 하는것,0,"['역사', '만드', '는', '게', '아니', '라', '복원', '하', '는', '것']","[470, 3294, 2, 18, 53, 375, 1509, 1, 2, 632]"
7805,영화 기생충 송강호 폭우 침수 다음 조여정 어제 와서 미세먼지 없구 하고 송강호 하는 장면 있거든요 그거 충격 받았는데 오늘 선선 해서 좋은데,-2,"['영화', '기생충', '송강호', '폭우', '침수', '다음', '조여정', '어제', '와서', '미세먼지', '없', '구', '하', '고', '송강호', '하', '는', '장면', '있', '거든요', '그거', '충격', '받', '았', '는데', '오늘', '선선', '해서', '좋', '은데']","[222, 223, 100, 5, 6, 44, 224, 92, 152, 36, 15, 94, 1, 3, 100, 1, 2, 126, 4, 191, 174, 180, 47, 33, 13, 35, 219, 62, 50, 141]"
7806,폭우 맨홀 뚜껑 열려 휩쓸려 남매 실종,-2,"['폭우', '맨홀', '뚜껑', '열려', '휩쓸려', '남매', '실종']","[5, 200, 177, 687, 688, 607, 382]"
7807,여러분 그거 아시나요 서울 물난리 강남 정전 강남역 침수 실트 오늘 내린 비는 내일 모레 내릴 예고편 랍니 참고 러브 다이브 하러가겠음 사진 시계 방향 오늘 내일 모레,-2,"['여러분', '그거', '아', '시', '나요', '서울', '물난리', '강남', '정전', '강남역', '침수', '실트', '오늘', '내린', '비', '는', '내일', '모레', '내릴', '예고편', '랍', '니', '참', '고', '러브', '다이브', '하', '러', '가', '겠', '음', '사진', '시계', '방향', '오늘', '내일', '모레']","[156, 174, 74, 38, 208, 22, 60, 358, 418, 192, 6, 1348, 35, 931, 211, 2, 270, 561, 1349, 1350, 911, 64, 1312, 3, 1351, 1352, 1, 290, 29, 58, 41, 48, 1203, 1140, 35, 270, 561]"
7808,폭우 취약 반지하 주택 서울 사라진다 건축 전면 불허,-2,"['폭우', '취약', '반지하', '주택', '서울', '사라진다', '건축', '전면', '불허']","[5, 564, 170, 440, 22, 1127, 1128, 760, 1129]"
7809,서울 되련 뭣같 이돈 뭣같 지옥런 새끼 뭣같 산불 보러 간다 했으면서 멀쩡한 컨트롤 타워 버리고 침수 궁댕 뭉개 있던 새끼 뭣같음,-3,"['서울', '되', '련', '뭣', '같', '이', '돈', '뭣', '같', '지옥', '런', '새끼', '뭣', '같', '산불', '보', '러', '간다', '했', '으면서', '멀쩡', '한', '컨트롤', '타워', '버리', '고', '침수', '궁', '댕', '뭉개', '있', '던', '새끼', '뭣', '같', '음']","[22, 9, 854, 247, 30, 24, 609, 247, 30, 930, 282, 186, 247, 30, 23, 31, 290, 449, 7, 198, 363, 25, 736, 855, 679, 3, 6, 948, 949, 856, 4, 16, 186, 247, 30, 41]"
